5, 4, 0, N/A, 17, [2 3 1 0 3 2 3]
5, 4, 1, N/A, 6, [3 2 1 0 3]
5, 4, 2, N/A, 7, [2 3 0 1 2 3 2 3 0 1]
5, 4, 3, N/A, 2, [1 0 3 2 1 0]
5, 4, 4, N/A, 1, [2 3 1 2 0 2]
5, 5, 0, N/A, 1, [4 2 0 3 1]
5, 5, 1, N/A, 3, [0 4 2 1 2 0 3 1 4]
5, 5, 2, N/A, 2, [3 2 4 1 0 2 4 3 4]
5, 5, 3, N/A, 2, [1 4 2 3 0 1 4 2]
5, 5, 4, N/A, 3, [3 0 1 4 0 3 2 0]
5, 6, 0, N/A, 2, [2 3 5 0 4 1 3 1 2]
5, 6, 1, N/A, 3, [2 0 5 3 1 4 3 1 4]
5, 6, 2, N/A, 5, [3 4 2 1 5 2 0 4 0 1 4 2]
5, 6, 3, N/A, 2, [2 1 3 5 0 4 2 3]
5, 6, 4, N/A, 2, [3 0 1 2 4 0 5 4 0]
5, 7, 0, N/A, 4, [6 5 0 4 1 2 5 0 3 2 0]
5, 7, 1, N/A, 1, [4 5 6 0 2 3 2 1 6 1]
5, 7, 2, N/A, 4, [1 6 0 4 5 2 6 3 2 1 5 3 4 2]
5, 7, 3, N/A, 1, [4 6 1 2 3 0 5 4 0 6]
5, 7, 4, N/A, 3, [4 3 2 6 1 3 5 0 2 1 3 4]
5, 8, 0, N/A, 4, [1 0 6 2 5 7 3 4 2 7 3 6]
5, 8, 1, N/A, 2, [1 5 4 0 7 3 2 6 4 0 2 5 6]
5, 8, 2, N/A, 2, [6 7 2 0 5 3 4 1 5 7 6 3]
5, 8, 3, N/A, 2, [2 1 6 3 4 5 7 0 2 4 3]
5, 8, 4, N/A, 3, [1 2 0 6 4 5 7 3 0 6 0 3 4]
10, 4, 0, N/A, 8, [2 3 1 0 2 3 1 0 2 3 1 0 1 3]
10, 4, 1, N/A, 6, [2 0 3 1 0 2 1 3 1 0 2 1 0 3]
10, 4, 2, N/A, 6, [1 0 3 2 0 1 3 2 0 1 3 2 0 1]
10, 4, 3, N/A, 7, [3 1 2 0 3 1 2 3 0 1 2 3 0 2 3]
10, 4, 4, N/A, 7, [1 0 3 2 1 0 3 2 0 3 1 3]
10, 5, 0, N/A, 12, [0 4 3 1 2 4 0 1 3 2 4 1 2 4 0 3]
10, 5, 1, N/A, 18, [0 2 3 4 1 0 2 3 0 1 3 4 2 0 1 3 4 0 2 1]
10, 5, 2, N/A, 6, [4 0 1 3 2 1 0 4 2 0 3 1 2 4 3]
10, 5, 3, N/A, 7, [4 0 1 3 2 4 1 3 0 2 4 3 2 3 4 0]
10, 5, 4, N/A, 4, [4 1 3 2 0 1 4 3 2 4 1 2 3 1]
10, 6, 0, N/A, 7, [4 2 0 5 1 3 4 5 2 0 1 5 3 2 1 0 4 0 4 0 1]
10, 6, 1, N/A, 7, [0 2 4 5 3 1 0 2 4 3 0 5 2 3 1 4 0 5 2 5 4]
10, 6, 2, N/A, 6, [4 5 3 1 0 5 2 4 0 3 1 2 5 3 4 0 1 5 4 0]
10, 6, 3, N/A, 5, [5 4 1 0 3 4 2 5 4 0 3 1 5 2 1 0 4 3 2 1]
10, 6, 4, N/A, 4, [2 0 1 4 2 5 3 0 1 2 3 4 5 0 1 3 5]
10, 7, 0, N/A, 7, [2 4 0 3 6 5 1 4 0 3 5 2 6 0 4 1 6 2 0]
10, 7, 1, N/A, 10, [2 6 5 0 4 3 1 6 0 5 3 1 2 4 0 6 3 5 1 2 6 0 2 4]
10, 7, 2, N/A, 14, [3 1 2 0 6 5 4 3 2 6 0 3 1 0 5 4 2 1 6 2 3 0]
10, 7, 3, N/A, 8, [6 4 1 3 5 4 1 2 0 6 3 2 5 3 1 4 5 0 3 2 3 6 2 4 0]
10, 7, 4, N/A, 9, [2 4 1 5 3 4 6 0 1 5 3 2 0 4 1 2 3 6 4 3 1 5 1 2 5 3]
10, 8, 0, N/A, 10, [2 3 4 0 7 5 1 6 7 0 2 5 7 4 0 1 6 7 3 2 5 1 4 6 0 4 0 7]
10, 8, 1, N/A, 14, [5 7 3 1 6 2 4 3 0 5 7 1 4 3 6 2 7 0 6 7 1 6]
10, 8, 2, N/A, 10, [2 1 4 5 3 7 0 1 2 6 5 7 3 4 0 6 1 4 2 5 7 4 3 6 1 6]
10, 8, 3, N/A, 13, [1 0 3 5 2 4 7 5 6 1 4 2 0 4 5 1 3 6 2 7 6 0 5 1 0 4]
10, 8, 4, N/A, 23, [7 1 3 0 2 6 0 5 2 4 6 7 3 0 2 6 1 5 6 1 2 0 6 3 4 2 7 3]
15, 4, 0, N/A, 16, [2 1 3 0 2 1 3 0 1 2 3 0 1 2 3 0 1 2 3 1 3]
15, 4, 1, N/A, 7, [3 0 1 2 3 0 1 2 3 0 2 1 3 0 3 2]
15, 4, 2, N/A, 5, [0 2 3 1 2 0 3 1 2 3 0 3 0 3 1 2 3 1]
15, 4, 3, N/A, 8, [1 2 0 3 2 1 0 1 2 3 0 1 3 2 0 2 3 1 3 2 1 3]
15, 4, 4, N/A, 9, [3 1 0 2 3 1 0 2 3 1 0 2 3 1 2 3 0 2 1 0 3 1]
15, 5, 0, N/A, 15, [0 2 4 3 1 4 0 2 1 3 4 0 2 1 3 2 4 1 0 3 4 2 1 3 0 3]
15, 5, 1, N/A, 13, [3 2 0 4 3 1 2 4 3 0 2 1 4 0 3 2 0 1 4 3 4 1]
15, 5, 2, N/A, 9, [1 3 2 0 4 3 1 0 2 4 3 1 0 2 4 0 2 0 4 2 0 1]
15, 5, 3, N/A, 10, [3 4 1 0 2 1 4 0 3 2 4 1 0 2 3 1 4 2 0 1 3 0 4 0]
15, 5, 4, N/A, 14, [3 4 0 2 1 3 0 4 2 1 4 0 3 2 1 4 0 1 2 3 4 1 4 3]
15, 6, 0, N/A, 26, [5 2 4 1 0 5 4 3 0 2 5 1 4 5 0 3 5 4 2 0 1 3 5 4 0 2 3 0 5 4]
15, 6, 1, N/A, 37, [2 4 5 1 3 2 4 5 0 1 2 3 4 0 2 5 1 3 0 4 1 0 3 2 4 1 5 4 3]
15, 6, 2, N/A, 24, [5 2 0 1 4 2 0 5 3 2 1 5 4 0 3 2 1 3 5 4 0 1 2 5 4 3 0 5 2]
15, 6, 3, N/A, 25, [4 5 2 1 0 1 3 2 0 4 5 3 1 5 0 3 2 4 0 1 3 0 5 4 2 1 4 5 1 0 4 2 3]
15, 6, 4, N/A, 22, [2 5 1 4 0 3 5 1 4 0 2 3 5 4 0 1 4 3 2 5 0 2 1 4 3 0 1 0 1]
15, 7, 0, N/A, 41, [4 3 5 2 1 0 6 1 2 5 0 4 3 1 5 6 2 0 4 1 3 5 6 2 0 4 5 3 0 2 1 3 4 6 1 3 5]
15, 7, 1, N/A, 33, [5 1 3 6 2 4 0 1 6 5 3 2 4 0 1 5 3 2 6 4 5 3 1 0 2 3 4 6 1 0 4 6 3 4 2]
15, 7, 2, N/A, 25, [4 0 6 5 3 4 2 3 1 6 4 5 2 1 0 4 3 2 5 1 6 0 3 2 5 4 1 2 5 1 3 2 6]
15, 7, 3, N/A, 47, [4 5 0 2 3 1 6 5 4 0 3 2 6 1 0 5 2 3 6 4 1 2 5 4 6 0 3 5 1 2 0 6 0 2]
15, 7, 4, N/A, 33, [2 1 6 0 3 4 5 6 2 1 0 3 6 5 4 2 1 4 0 3 2 1 5 4 0 6 2 3 4 5 0]
15, 8, 0, N/A, 38, [5 3 0 6 7 4 1 6 0 2 3 4 7 5 1 6 7 0 5 2 1 6 4 3 0 7 2 1 5 6 0 1 6 3 2 5 7 4]
15, 8, 1, N/A, 28, [5 6 3 4 2 7 1 0 6 5 3 2 4 7 1 3 6 4 0 5 1 2 7 4 6 0 3 5 1 4 7 2 3 5 1]
15, 8, 2, N/A, 36, [6 7 0 3 5 1 4 0 2 3 0 7 5 6 2 3 1 4 5 6 7 0 4 2 1 5 7 0 3 6 2 0 4 3 5 6 5 1]
15, 8, 3, N/A, 39, [3 7 2 0 1 6 4 5 3 2 7 4 1 0 6 5 7 2 3 6 1 0 7 4 2 6 3 7 5 4 3 1 7 5 2 6]
15, 8, 4, N/A, 48, [3 4 1 2 7 0 5 6 3 4 7 2 3 1 0 5 4 2 7 1 6 0 5 3 4 2 7 1 4 0 2 7 3 5 6 4 5 2 6 3 1 2]
20, 4, 0, N/A, 18, [1 3 0 2 1 3 0 2 1 3 0 2 1 0 3 2 1 2 0 1 2 0 3 2 0 1 2]
20, 4, 1, N/A, 18, [0 2 3 0 2 1 3 0 1 2 3 0 1 3 0 2 1 0 2 3 0 1 3 2 1 3 1]
20, 4, 2, N/A, 13, [2 0 1 3 2 0 1 3 2 1 3 0 2 1 3 0 2 0 2 1]
20, 4, 3, N/A, 19, [2 3 0 1 2 3 1 2 0 3 1 2 0 3 1 0 2 3 1 2 0 1 3 1 0]
20, 4, 4, N/A, 24, [1 3 0 2 1 3 0 2 1 3 2 0 3 1 2 0 3 1 2 0 3 1 2 3 0 2 1 0 1]
20, 5, 0, N/A, 42, [1 4 3 1 2 0 4 1 3 2 4 0 3 1 2 4 0 3 2 1 0 4 3 2 1 4 0 2 1 0 3 4 2 0 2 3 4]
20, 5, 1, N/A, 41, [2 4 1 0 1 4 3 2 0 4 2 1 3 0 4 2 1 0 3 0 1 4 2 3 0 1 4 2 3 0 1 4 0 3 4]
20, 5, 2, N/A, 46, [4 3 0 2 1 4 0 2 3 1 0 4 3 2 1 4 2 0 3 1 4 3 2 0 1 4 2 0 3 4 2 1 3 0 4 2 4]
20, 5, 3, N/A, 44, [4 0 3 2 1 4 0 3 1 2 4 0 3 2 1 4 0 3 1 4 2 0 3 1 4 0 2 3 1 0 4 2 1 2 0 3 4 2]
20, 5, 4, N/A, 21, [4 1 0 3 2 1 4 3 0 2 4 1 3 2 0 4 1 2 4 3 0 2 1 2 4 1 4]
20, 6, 0, N/A, 55, [3 5 2 0 5 4 3 2 1 5 0 3 4 2 1 5 3 0 4 2 1 5 3 0 4 1 3 5 0 1 2 3 1 0 3 5]
20, 6, 1, N/A, 60, [0 2 1 4 5 3 2 1 5 0 4 1 3 2 0 5 4 3 1 2 4 0 5 1 3 2 0 5 3 1 4 2 3 5 0 1 4 2 3 1]
20, 6, 2, N/A, 53, [5 2 0 1 4 0 5 3 2 5 1 4 0 3 2 5 0 1 3 4 5 2 1 0 5 4 3 2 1 0 5 4 3 1 0 5 3 2 0 4]
20, 6, 3, N/A, 52, [0 3 1 2 5 4 1 3 0 2 4 5 3 1 0 5 4 2 3 5 4 0 5 1 2 4 0 3 5 2 0 1 5 0 3]
20, 6, 4, N/A, 65, [3 1 2 4 0 5 1 2 3 0 4 5 1 0 2 4 3 1 5 0 2 3 1 4 3 0 5 2 4 3 1 4 5 2 0 3 5 4]
20, 7, 0, N/A, 68, [3 0 6 5 1 2 3 4 0 5 6 1 2 3 4 6 0 5 1 2 6 4 0 3 1 5 2 4 1 6 3 2 0 1 2 4 6 5 0 1 6 3]
20, 7, 1, N/A, 75, [6 1 5 2 4 3 2 5 0 4 6 3 1 2 5 0 6 3 1 4 5 2 0 6 4 1 6 3 0 2 5 4 3 1 6 5 0 4 2 3 6 1 6 1 4 0]
20, 7, 2, N/A, 74, [2 0 5 4 1 2 3 0 6 2 3 4 6 0 5 1 3 2 4 6 0 5 3 2 4 1 3 6 5 0 2 1 4 3 5 6 1 2 0 3 4 3 5 2 3 1 3]
20, 7, 3, N/A, 74, [2 6 0 5 1 4 5 3 4 6 2 0 1 4 3 6 1 2 5 3 6 0 4 1 2 5 3 0 6 2 5 1 0 4 3 6 1 3 5 0 4 1 2 3 6 1 0 4 5]
20, 7, 4, N/A, 84, [3 6 4 1 2 5 2 0 2 4 1 3 5 6 2 4 0 3 1 5 2 4 6 0 5 4 3 1 2 0 6 5 4 3 1 6 0 4 3 5 2 1 4 6 0 2 3 5 1 0 3 6]
20, 8, 0, N/A, 102, [2 5 4 0 3 1 6 4 5 0 2 3 7 6 1 4 5 0 3 2 4 7 1 5 4 6 3 7 2 0 1 3 6 5 7 4 0 2 5 1 6 4 0 7 3 2 0 4]
20, 8, 1, N/A, 99, [1 0 2 3 5 4 6 7 1 0 3 4 5 2 6 1 7 5 0 4 3 6 7 2 5 1 0 4 3 1 6 5 7 4 0 2 3 1 5 3 6 4 7 0 1 2 4 0 1 7]
20, 8, 2, N/A, 104, [0 5 2 1 7 3 6 5 4 0 3 2 1 7 5 0 2 4 1 6 7 3 2 5 4 0 7 2 4 3 6 0 4 7 5 0 3 1 6 5 2 3 7 4 0 2 4 7 6 0 3 7]
20, 8, 3, N/A, 124, [2 6 1 0 4 5 7 2 5 2 0 1 5 6 3 4 2 7 0 5 3 1 7 6 4 2 5 0 1 3 6 4 7 0 2 1 3 5 6 4 0 1 7 6 2 4 7 5 3 1 2 4 6 0 7 3 1 2 4 6]
20, 8, 4, N/A, 98, [1 0 3 7 4 6 5 2 3 7 4 1 0 5 2 6 3 7 4 1 0 3 6 2 5 6 4 7 0 1 5 3 4 0 2 6 3 7 1 0 3 5 4 1 2 3]
25, 4, 0, N/A, 32, [2 3 1 0 2 1 3 0 2 1 0 3 2 1 0 3 2 1 0 3 2 1 0 3 2 1 3 0 1 2]
25, 4, 1, N/A, 34, [0 3 1 2 0 3 1 2 0 3 1 0 2 3 1 0 2 3 0 1 2 3 0 1 3 2 1 2]
25, 4, 2, N/A, 33, [3 1 0 2 3 0 1 2 3 0 1 3 2 0 1 3 0 2 1 3 0 1 2 0 3 1 0 2 1]
25, 4, 3, N/A, 44, [1 2 0 3 2 1 0 3 1 2 0 3 1 2 0 3 1 2 0 1 3 2 1 0 3 2 0 1 2 3 2 1 0 1]
25, 4, 4, N/A, 37, [1 0 3 2 1 0 3 2 1 0 3 2 1 0 3 2 0 1 3 2 0 1 3 2 0 1 3 2 0]
25, 5, 0, N/A, 68, [1 2 0 4 3 2 1 0 4 2 3 1 0 4 2 3 1 0 2 4 3 2 0 1 3 4 0 1 2 4 0 3 1 0 2 4 3 1 3]
25, 5, 1, N/A, 73, [4 0 2 1 3 4 0 2 4 1 3 0 4 2 3 1 0 4 3 1 2 0 4 1 3 2 0 4 3 1 0 2 4 3 1 0 4 3 2 0 2]
25, 5, 2, N/A, 66, [3 0 4 1 2 0 3 4 1 0 2 3 4 1 0 2 3 1 4 2 0 3 4 2 1 0 3 4 1 2 3 4 0 3 1 2 4 1 3 2]
25, 5, 3, N/A, 72, [2 0 3 4 1 0 3 2 4 1 0 3 2 4 1 0 3 2 4 1 0 3 2 4 3 1 0 2 4 3 0 1 2 4 0 3 0 4 2]
25, 5, 4, N/A, 67, [4 0 1 2 0 3 4 2 1 3 4 0 2 4 1 3 0 1 2 4 3 1 4 0 2 3 0 2 1 4 3 1 0 4 2 3]
25, 6, 0, N/A, 127, [3 5 0 2 4 5 1 3 4 0 2 3 1 5 4 2 0 5 3 1 2 4 5 0 1 2 4 3 5 2 0 4 1 2 3 0 5 4 1 2 3 5 0 4 1 5 3 4 2 1 5 3]
25, 6, 1, N/A, 121, [4 5 2 1 0 3 5 1 4 2 0 1 5 3 4 2 0 1 3 5 2 4 0 1 3 5 0 4 2 1 3 5 0 4 2 3 0 5 1 3 2 4 5 0 1 2 3 0 4 1 2]
25, 6, 2, N/A, 119, [3 2 4 5 1 0 4 3 5 2 1 0 3 4 5 1 2 0 4 3 5 1 2 0 4 5 1 3 2 0 5 4 1 0 3 2 3 5 1 2 0 3 4 1 5 2 3 0 3 0]
25, 6, 3, N/A, 104, [0 5 2 1 3 4 2 0 5 1 4 3 2 5 0 4 2 1 5 3 0 2 4 5 1 3 2 0 4 5 1 3 0 4 2 3 5 0 4 2 1 3 0 5 2 4 3 1 5 2 1]
25, 6, 4, N/A, 98, [2 1 3 0 4 5 2 1 3 4 0 2 5 1 3 4 2 0 1 5 3 4 2 0 1 4 3 2 5 4 1 3 0 2 5 4 0 2 4]
25, 7, 0, N/A, 157, [1 4 0 6 3 5 4 2 1 0 3 6 5 4 2 1 0 3 6 4 5 2 1 0 5 3 4 2 1 6 5 3 4 6 0 2 3 1 4 5 0 6 2 3 5 1 4 0 2 1 6 3 5 4 2 0 6 3 1 4 1 5 2]
25, 7, 1, N/A, 173, [2 3 4 5 1 5 0 6 4 1 2 0 3 5 6 4 1 2 0 4 3 6 5 1 2 4 0 3 5 2 6 1 4 0 3 5 1 6 2 0 4 5 3 1 6 2 3 0 1 4 5 6 2 3 0 1 6 3 5]
25, 7, 2, N/A, 182, [0 3 4 6 2 5 1 3 0 6 4 1 2 5 4 3 2 6 1 5 2 0 4 3 6 1 5 0 2 3 4 0 1 5 3 2 6 4 0 1 5 3 2 0 6 3 1 5 6 2 4 0 1 4 2 1 2 6]
25, 7, 3, N/A, 190, [6 5 1 3 4 2 0 6 2 3 0 1 4 2 5 6 0 3 1 4 2 5 6 3 0 1 2 4 5 6 0 1 3 5 2 6 0 4 1 3 5 2 3 1 5 6 3 4 5 2 3 4 0 3 6 0 2]
25, 7, 4, N/A, 164, [4 1 3 6 5 2 0 4 3 1 2 0 5 6 4 2 0 1 3 6 4 5 2 1 0 5 6 3 4 0 2 5 6 3 1 2 0 4 3 6 5 1 0 2 6 3 1 5 4 2 3 1 3]
25, 8, 0, N/A, 228, [3 0 1 5 4 6 7 3 1 2 6 5 0 7 4 1 3 6 2 0 5 4 1 3 7 0 6 4 2 1 5 4 7 3 1 2 6 5 0 7 3 6 1 0 2 4 7 0 1 3 5 2 6 1 0 7 2 1 5 4 5 1 6]
25, 8, 1, N/A, 252, [5 3 6 2 0 1 4 7 3 6 0 1 2 3 5 4 7 6 1 5 2 3 0 4 6 7 2 1 5 4 3 2 6 0 1 5 4 3 6 7 0 1 5 2 4 3 6 0 7 4 2 1 5 3 6 2 7 6 0 2 3 5 1 4 3 6 0 1]
25, 8, 2, N/A, 214, [6 3 2 0 7 4 6 1 5 3 2 7 1 6 5 0 3 4 2 1 6 7 0 5 2 4 6 3 1 7 0 2 5 4 6 3 1 2 4 0 5 6 7 3 1 2 0 7 5 4 3 6 1 0 2 7 3 5 0 4 6 3 1 5 0]
25, 8, 3, N/A, 216, [6 1 0 3 2 7 4 6 0 5 4 0 1 6 2 5 7 4 3 0 1 2 7 5 4 6 2 7 3 0 5 4 1 6 7 2 4 3 5 0 1 6 4 7 0 2 3 1 6 5 4 0 6 1 2 7 4 0 3 7 6 5 4 6 1 7 3]
25, 8, 4, N/A, 197, [5 3 6 1 0 2 4 5 7 1 3 6 4 2 7 5 0 1 3 6 4 7 2 5 0 1 6 7 3 2 5 4 0 1 6 3 7 2 0 5 1 3 4 6 5 2 0 7 1 3 4 6 0 7 2 4 1 3 2 6 7 0 5 0 6]
