5, 4, 0, N/A, 77, [0 3 2 3 2 1 0 1 3 0]
20, 6, 1, N/A, 48, [2 1 5 3 1 4 3 1 2 0 1 3 5 0 2 5 4 2 1 3 5 4 0 1 3 2 1 5 4 0 5 1 2 1 2 3 2 1 2 3 4 2 5 2 4 1 0 1 4 1 5 3 5 0 5 3 2 5 2 0 5 2 1 3 5 1 0 4 1 0 5 1 3 2 3]
20, 6, 2, N/A, 49, [2 4 0 3 5 1 4 0 4 2 5 3 1 3 0 4 5 3 5 4 1 5 2 0 1 2 4 3 5 3 1 4 0 5 0 2 4 0 2 5 3 1 0 1 4 3 4 2 0 5 2 1 0 5 1 0 5 0 2 3 1 2 0 3 1 5 3 2 1 3 0 1 3 1 0 2 4 3 0 4 3]
20, 6, 3, N/A, 51, [5 3 0 1 4 2 3 5 1 0 2 3 2 4 2 3 5 0 2 0 1 0 1 2 1 4 2 3 4 1 3 0 3 1 3 5 4 5 4 2 0 1 0 4 2 0 2 4 3 4 1 2 3 1 0 5 3 5 0 5 1 2 5 1 4 3 4 2 5 1 0 3 5 0 2 3]
20, 6, 4, N/A, 48, [0 4 2 5 1 3 4 0 2 0 1 3 5 4 2 1 0 2 5 3 2 5 4 3 5 4 2 4 2 5 2 5 1 4 5 1 4 3 1 4 0 1 2 3 5 2 3 4 5 0 4 5 4 0 4 3 4 5 4 2 4 1 4 2 0 4 2 0 2 1 4 0]
20, 7, 0, N/A, 79, [4 0 2 1 6 3 0 1 6 4 2 6 5 3 0 5 1 6 3 6 4 1 0 5 2 3 6 1 0 3 6 2 5 6 5 2 6 4 5 4 2 6 2 1 6 4 5 3 4 3 5 3 0 3 1 4 1 2 4 1 2 1 6 2 5 4 1 5 2 4 3 5 1 5 3 1 6 3 0 6 4 6 0 1 2 1 3 6 0 2 0 4 6 4 5 1 6]
20, 7, 1, N/A, 72, [5 6 3 1 4 2 0 5 4 5 1 4 3 6 5 1 0 2 5 0 1 3 4 2 1 0 4 0 4 5 0 4 3 6 0 5 0 3 5 3 2 4 1 4 3 2 5 3 2 4 5 3 0 5 6 1 5 0 2 0 6 5 0 2 5 2 0 6 2 5 3 4 0 4 1 6 1 2 3 5 6 2 4 5 2 3 6 2 1 4 0]
20, 7, 2, N/A, 61, [4 1 2 5 0 3 0 4 1 2 6 2 3 6 5 2 4 6 0 1 3 2 5 6 0 4 1 3 5 3 1 0 1 2 5 2 6 1 5 0 3 6 1 2 0 6 0 1 0 6 0 4 0 6 5 4 5 4 6 2 3 6 1 4 2 5 6 0 3 6 1 5 0 1 6 5 1 4 3 4 6 3 1 3 4 5]
20, 7, 3, N/A, 68, [4 0 1 3 5 4 3 6 2 6 1 3 5 3 4 1 2 6 0 6 2 5 0 4 2 6 1 3 5 1 4 2 6 0 2 6 5 4 1 4 5 6 4 1 4 3 0 1 3 1 0 3 1 0 1 4 1 2 1 6 4 6 0 3 5 0 4 2 3 2 4 6 5 1 4 2 6 4 1 6 5 4 2 5 6 0 5 3 2 4 3 0 5]
20, 7, 4, N/A, 82, [3 4 1 2 5 1 2 4 0 3 6 2 5 2 1 3 4 0 2 5 0 5 1 5 0 2 4 6 5 4 6 5 3 0 2 1 3 5 4 1 4 2 0 1 2 5 6 1 4 0 1 0 2 3 1 0 5 3 2 3 2 4 5 2 6 2 5 3 0 5 0 4 2 4 1 0 5 1 5 2 0 3 6 1 0 1 3 4 6 3 5 2 0 4 1 2 5 0 6]
20, 8, 0, N/A, 101, [2 0 4 3 6 1 2 4 7 0 6 1 5 4 3 4 6 7 4 2 4 1 6 3 5 3 0 4 2 5 1 5 6 7 0 4 0 1 2 3 4 0 2 5 2 6 1 7 1 2 4 6 4 7 6 5 1 2 5 3 7 2 7 3 4 3 2 4 2 1 7 3 1 5 7 0 7 3 7 4 7 6 2 5 6 3 2 6 2 1 6 7 0 2 7 5 1 4 2 5 3 7 0 6 1 5 4 2 3]
20, 8, 1, N/A, 117, [4 2 0 3 0 6 1 5 7 0 2 0 6 2 4 6 2 1 3 0 5 7 3 4 2 4 6 1 2 3 0 5 2 4 7 0 1 6 1 5 2 4 5 2 3 5 2 5 2 3 7 5 0 4 0 5 4 0 1 2 6 5 0 4 2 0 7 6 1 0 6 3 4 2 6 0 4 5 1 5 4 7 4 2 6 0 3 5 0 4 2 3 1 6 2 4 6 0 7 4 0 4 1 0 6 1 5 2 4 1 2 1]
20, 8, 2, N/A, 100, [5 6 0 2 7 1 3 4 5 2 0 1 3 5 0 7 3 4 0 5 2 5 6 7 5 4 5 6 7 0 2 1 0 5 4 6 7 3 0 2 4 2 5 1 4 3 7 4 0 2 6 7 2 5 7 3 2 1 7 2 6 2 6 2 1 6 7 3 7 5 2 7 6 1 5 3 0 2 3 1 2 4 3 0 6 0 5 3 7 4 2 4 5 2 1 7 3 7 0 2 5 6 4 1 0 2 6 2 7]
20, 8, 3, N/A, 114, [2 4 5 0 6 1 4 3 7 2 5 6 0 7 2 3 6 1 0 5 4 7 6 0 1 3 0 2 5 4 5 0 5 4 5 0 7 5 7 0 7 5 7 1 5 4 1 5 0 4 3 4 5 2 4 2 1 5 6 0 5 6 4 6 4 6 3 5 4 6 3 7 5 7 2 3 6 1 5 4 0 7 0 4 3 1 2 0 5 3 7 4 6]
20, 8, 4, N/A, 107, [0 7 4 5 6 3 2 6 3 0 4 7 5 1 6 5 7 3 0 7 5 4 6 2 5 1 3 0 7 2 4 5 1 3 6 2 5 0 4 7 2 5 0 2 4 0 7 2 4 5 4 5 4 7 0 4 1 7 0 5 1 5 0 5 7 5 1 7 0 7 4 1 7 2 6 1 7 2 7 5 4 1 5 4 1 5 4 0 3 1 2 0 4 7 2 6 0 7 1 5 3 1 3 1 0 1 3 1 0 2 7 5]
25, 4, 0, N/A, 27, [2 1 0 1 2 1 3 0 2 3 1 2 1 2 0 2 1 0 3 0 3 2 0 1 0 3 2 0 1 3 1 3 1 3 1 2 0 1 2 3 0 1 2 0 3 2 1 3 1 2 0 1 3 0]
25, 4, 1, N/A, 33, [0 1 2 3 1 0 2 3 1 0 2 1 3 0 2 1 3 2 0 1 0 3 0 1 2 0 2 1 2 1 2 0 1 3 0 1 0 2 0 3 0 2 1 0 2]
25, 4, 2, N/A, 31, [3 1 0 2 3 1 0 2 3 0 1 0 3 1 0 2 0 3 1 3 2 3 0 3 2 1 2 0 1 0 2 1 0 2 0 2 1 3 2 1 0 3 1]
25, 4, 3, N/A, 34, [2 0 3 1 0 2 1 3 1 0 2 0 3 0 3 1 0 3 2 1 0 1 3 2 0 2 0 2 0 2 3 1 2 1 3 0 2 0 2 0 3 0 1 3 1 3 0 3 1 2 1 2 3 0 3]
25, 4, 4, N/A, 30, [0 3 1 2 1 2 3 0 2 1 3 0 2 3 1 3 2 0 3 1 0 2 0 2 0 2 0 2 0 2 1 3 0 1 0 1 0 3 2 0 2 3 2 1 3 1 0 3 2 0 2 1 2]
25, 5, 0, N/A, 58, [0 3 1 4 2 0 1 4 3 1 2 1 0 3 2 4 2 0 3 2 1 2 0 4 2 0 2 3 4 2 4 2 1 4 1 2 4 2 1 4 1 2 1 3 2 4 0 4 0 1 3 1 2 3 1 0 4 0 2 4 0 4 0 4 2 3]
25, 5, 1, N/A, 76, [3 2 4 0 2 1 4 2 4 0 3 1 2 4 3 4 0 1 2 3 4 2 0 1 3 4 3 4 3 2 1 2 4 0 1 3 1 4 3 0 3 2 3 2 3 2 0 2 0 3 2 0 3 0 2 3 2 0 2 3 0 2 0 1 0 2 1 2 0 2 1 0 3 1 3 0 4 3 4 0 4 3 0 4 3]
25, 5, 2, N/A, 73, [4 0 1 0 4 2 3 4 0 1 4 0 3 2 1 0 2 3 4 3 4 2 0 1 3 0 3 0 2 1 4 1 4 1 4 1 3 2 4 0 4 0 2 4 2 1 0 3 2 0 4 1 2 1 2 4 3 4 2 0 3 0 3 0 1 2 0 3 1 3 0 2 3 1]
25, 5, 3, N/A, 68, [4 3 1 0 2 0 1 3 4 2 0 2 1 2 3 1 0 2 4 1 3 2 4 0 2 4 2 0 2 4 0 4 3 0 1 0 1 4 2 4 2 3 0 1 3 0 1 0 1 2 4 3 4 3 4 1 0 4 0 1 3 2 1 3 2 3 0 2 1 4 0 2 1 0 2 4 2 3 0 4 1 4 1]
25, 5, 4, N/A, 73, [4 1 3 0 2 4 1 4 3 1 0 2 4 1 3 2 0 4 3 0 4 3 0 1 2 4 3 1 0 1 4 2 0 2 0 4 2 0 4 0 3 0 4 3 1 3 0 1 2 1 4 2 1 2 4 2 4 0 1 4 0 4 0 4 0 2 1 0 2 0 1 2 4 1 0 1]
25, 6, 0, N/A, 137, [3 0 2 1 4 0 3 5 1 2 0 3 4 5 0 1 4 3 2 1 3 1 0 4 5 4 1 4 3 2 5 1 5 0 4 5 0 4 0 5 3 0 5 2 1 2 0 1 0 4 1 0 2 5 3 0 3 0 5 4 3 1 0 3 2 1 2 1 0 1 3 2 4 1 3 5 0 3 1 5 0 5 3 1 0 3 0 5 0 2 4 0 3 4 3 4 5 0 4 5 4 1]
25, 6, 1, N/A, 105, [3 2 5 0 1 5 4 2 1 0 3 0 3 1 4 0 3 2 5 4 1 0 5 2 5 4 3 1 5 0 1 2 3 4 3 0 5 2 1 0 2 4 2 0 4 0 3 0 4 0 5 2 4 5 3 1 2 3 0 1 0 3 0 5 1 4 3 2 0 5 4 1 5 0 5 4 0 4 5 0 5 1 5 4 0 1 4 2 3 0 4 2 5 3]
25, 6, 2, N/A, 114, [5 1 4 0 2 4 3 1 0 5 1 4 2 3 4 2 0 4 5 1 3 2 4 1 0 4 1 4 0 5 2 1 3 0 5 3 5 4 5 0 2 0 1 3 4 0 1 3 0 1 0 4 0 1 4 0 1 0 5 1 0 1 2 0 2 5 3 0 4 1 2 4 2 1 4 0 3 5 3 0 5 3 4 5 0 2 5 2 3 5 4 3 0 2 3 2 0]
25, 6, 3, N/A, 121, [0 1 4 2 3 5 2 0 4 1 0 3 0 2 5 4 0 2 5 1 2 4 1 4 5 3 2 0 2 5 2 5 1 5 2 1 2 5 4 3 0 5 4 0 2 5 2 1 2 0 3 1 5 1 5 0 5 4 0 2 0 4 5 4 0 5 4 2 5 4 2 1 2 0 5 0 5 3 5 2 0 2 5 2 0 2 1 3 4 0 3 4 2 0 1 2 0 4]
25, 6, 4, N/A, 124, [3 5 2 0 1 4 5 3 2 1 3 0 5 4 0 3 1 2 5 0 1 4 5 1 2 5 2 1 5 2 3 2 5 3 1 2 1 2 5 2 1 5 2 5 3 2 5 4 2 0 4 5 2 3 0 1 5 2 0 4 3 2 0 4 3 2 0 4 2 4 0 4 3 4 0 4 3 0 4 3 2 1 4 1 2 3 1 4 1 5 0 3 1 4 0 4 5]
25, 7, 0, N/A, 188, [3 6 5 0 1 2 3 4 6 5 4 1 5 2 3 6 2 4 0 1 5 0 5 4 3 0 4 3 4 5 4 6 0 1 4 2 3 0 5 0 6 1 2 5 3 6 2 4 1 4 6 4 1 4 6 1 0 6 0 1 6 5 1 2 4 1 6 4 3 0 5 4 5 0 4 5 6 2 6 2 4 2 5 4 5 6 4 5 6 0 4 3 0 3 4 2 4 3 4 1 4 2 6 2 4 3 4 6 2 6 0 1 0 6 0 1 2 0 6 1 2 3 6 4 2 3 6 3 2 4 1 2]
25, 7, 1, N/A, 180, [3 6 4 5 1 6 2 4 0 4 1 5 2 3 4 6 2 5 4 0 4 1 4 6 0 5 2 0 5 6 4 2 3 0 1 0 3 1 3 5 0 3 1 0 2 4 6 5 4 6 5 3 0 2 0 6 1 4 2 4 1 2 1 2 4 2 6 4 1 4 1 6 1 4 6 1 4 0 1 2 1 0 3 0 3 2 5 1 6 5 2 4 5 6 2 5 4 0 1 3 5 2 0 1 4 2 6 0 2 4 1 6 2 4 1 2 1 3 5 1 2 3 5 4 3 5 3]
25, 7, 2, N/A, 173, [3 1 0 2 6 1 5 4 3 5 3 1 2 0 4 1 2 3 1 2 6 0 3 4 2 1 0 2 6 5 4 2 4 3 2 1 6 3 1 2 0 5 4 3 4 6 1 2 4 3 4 1 5 0 2 3 4 6 1 3 1 6 4 1 4 1 6 1 2 3 6 3 1 5 6 1 4 6 3 1 3 0 2 5 0 5 3 5 2 6 2 0 5 0 1 0 5 2 0 4 0 1 0 3 6 1 4 1 2 6 0 3 6 1 3 1 2 0 1 3 1 6]
25, 7, 3, N/A, 163, [3 2 0 4 5 6 1 3 5 2 4 6 5 0 1 2 3 0 3 6 4 3 6 4 3 5 1 0 1 2 1 4 6 5 3 5 0 2 0 5 6 3 6 2 0 6 2 3 2 0 1 0 5 0 4 1 3 4 2 6 4 0 6 1 6 0 5 6 2 0 4 3 1 3 1 5 1 0 3 5 3 1 3 1 3 5 2 0 2 0 3 5 3 2 4 1 2 3 0 3 5 3 1 2 6 1 5 3 4 5 1 0 3 6 0 5 2]
25, 7, 4, N/A, 156, [6 4 5 3 2 0 1 3 2 5 4 6 5 4 0 5 3 4 1 0 4 5 0 1 4 0 2 3 4 1 0 2 4 3 6 5 6 5 1 4 0 2 3 2 6 5 1 0 1 5 0 4 0 4 3 2 4 2 6 2 4 2 3 1 4 3 1 6 2 0 5 3 4 0 3 6 4 0 6 1 6 5 4 3 0 2 3 2 4 1 2 3 4 0 2 0 2 4 1 0 2 0 1 3 6 0 3 0 4 6 4 3 0 5 1 3 0 5 1 3 5 2 0 6 4 2 3 1 3]
25, 8, 0, N/A, 253, [7 6 4 0 1 2 4 6 3 7 6 5 4 1 0 1 3 1 4 6 7 5 3 1 5 0 4 2 6 1 0 7 3 7 4 5 6 2 3 5 7 1 2 0 5 2 3 4 3 6 1 2 6 1 7 1 6 3 1 6 5 1 0 7 6 7 3 7 6 5 4 5 7 5 6 2 0 6 3 5 7 4 7 1 7 1 4 1 0 4 6 7 6 0 2 1 0 2 6 4 0 6 7 4 0 2 7 0 2 6 2 6 7 0 2 6 5 6 1 5 3 0 3 0 4 5 0 7 2 4 2 1 0 5 6 2 5 1 7 2 5 1 6 1 2 1 2 0 1 7 1 6 2 5 6 0 3]
25, 8, 1, N/A, 235, [2 7 4 3 0 1 0 5 4 2 6 3 7 4 3 5 4 7 2 5 0 6 4 6 3 1 0 6 5 2 4 3 1 7 5 6 0 2 4 1 3 1 6 3 0 2 4 1 5 1 7 6 1 4 0 5 2 3 5 7 1 7 3 1 6 3 2 1 4 2 7 2 4 2 0 7 5 2 0 3 1 5 2 5 1 2 6 3 0 2 1 7 4 5 4 1 7 2 6 5 0 7 6 3 5 3 4 1 3 0 6 0 4 1 7 5 6 1 7 3 1 0 6 4 5 7 0 3 7 0 4 2 5 6 0 5 0 2 1 5 0 6 4 0 5 3 2 3 1]
25, 8, 2, N/A, 199, [2 1 6 7 4 3 5 0 5 7 6 4 2 0 1 3 6 4 7 2 5 1 0 6 0 4 2 3 5 1 0 5 4 7 6 4 6 3 1 4 1 3 6 1 0 4 3 6 3 2 4 3 2 0 3 4 0 1 7 0 6 0 5 7 0 1 7 6 2 4 0 1 3 7 6 5 6 7 2 5 4 7 3 4 5 3 0 1 4 3 4 1 4 6 5 6 0 6 1 7 2 3 4 3 1 3 5 6 4 6 7 3 7 0 7 1 5 4 1 3 4 7 6 2 0 3 6]
25, 8, 3, N/A, 213, [1 2 5 4 2 3 7 0 1 3 5 3 4 5 0 1 6 2 7 4 0 3 6 2 1 5 7 2 3 7 4 5 1 4 0 5 6 1 2 7 0 4 7 4 2 7 4 0 4 3 2 4 7 2 3 4 2 7 3 2 4 2 7 3 0 4 7 3 0 2 4 0 3 5 4 3 5 1 6 7 4 6 3 1 4 0 7 0 3 1 3 0 7 2 3 1 7 3 1 0 1 7 2 3 6 4 2 5 4 7 4 3 2 7 5 1 0 6 7 4 3 6 5 4 0 1 7 3 1 6 3 4 7]
25, 8, 4, N/A, 201, [7 3 1 5 4 6 3 2 4 5 0 6 7 4 3 1 5 4 2 3 7 3 4 6 5 2 1 7 0 2 6 2 5 4 5 3 5 4 2 6 4 3 1 2 5 0 3 0 2 7 0 5 2 1 7 4 3 4 3 2 1 7 1 2 3 2 6 7 6 2 1 2 0 7 2 1 6 0 1 0 7 2 5 0 6 3 1 4 5 3 1 6 1 2 6 5 2 1 3 2 5 1 2 3 5 7 3 0 5 0 2 3 5 2 1 6 1 4 5 3 1 7 0 7 2 0 4 7 6 0 7 0 2 6 1 4 6]
